source1_entity_id	candidate_entity_ids
S1-578641214	S2-990119436,S2-861810764,S2-495565633,S2-651190084,S3-781733238,S2-199235212,S3-992127919,S3-620101103,S3-745517140,S2-685923101,S2-692022593,S3-137488563,S3-539654779,S2-294753168,S2-728230672
S1-549086594	S2-740058982,S2-199283462,S2-800694119,S2-921202375,S3-775058013,S3-793622559,S3-431111017,S3-333575412,S3-870725109,S3-779137275,S2-297152417,S3-123030748,S3-896227623,S2-416568090,S3-169505996
S1-21590818	S2-712994058,S3-407324780,S2-28480927,S2-215365689,S2-338373453,S3-807110325,S2-810500558,S3-975051187,S2-519513908,S2-66915093,S3-610765406,S2-953643315,S3-445353252,S2-869901829,S3-361834078
S1-555090350	S2-126222886,S2-764306412,S3-276376723,S3-447941084,S3-536416262,S2-685731157,S3-945066634,S2-166376419,S2-95883726,S3-287103517,S3-752772662,S2-155585305,S3-844109750,S2-216233158,S3-805347792
S1-557511474	S3-846977678,S2-983084003,S2-307626378,S2-630772014,S2-382440808,S2-649687413,S2-293759502,S2-970843942,S3-903812224,S3-344059016,S3-364958695,S3-329618347,S3-773616613,S3-766973999,S3-945987412
S1-576220090	S2-810843780,S2-532776476,S2-21859479,S3-480380320,S2-794352292,S3-285285387,S3-402527005,S3-228539833,S3-302591797,S3-651279166,S2-91908767,S3-246375387,S3-554168475,S3-428254943,S3-874715964
S1-299278979	S3-83034740,S2-810915319,S2-834353592,S2-281309190,S2-713135503,S2-222540081,S3-62971906,S2-308859601,S2-826516454,S2-609292694,S2-144152685,S3-779717587,S2-970843942,S3-830682935,S2-557541533
S1-202490639	S2-372789171,S2-891948772,S2-566688803,S2-449440448,S2-495912184,S2-949467335,S2-527521763,S3-948794548,S3-418794672,S2-862482272,S2-306238454,S2-814528835,S2-729049632,S2-182677596,S3-324883769
S1-122618676	S2-907716013,S2-930351241,S3-210822178,S3-615954776,S3-290825545,S3-807682831,S2-910920599,S2-539393537,S3-344031260,S2-387917057,S2-556803824,S2-179213874,S2-565976380,S3-949300114,S3-323550763
S1-144979450	S2-628783277,S2-57790674,S2-99879738,S2-255666022,S2-782971697,S2-932843757,S3-431503485,S2-704449115,S2-971355410,S2-896696403,S2-933864043,S3-16906411,S2-723221488,S2-309042378,S2-95424985
S1-877733833	S2-162849450,S3-448277175,S2-385546967,S2-428985968,S2-622300061,S2-42284542,S2-551194254,S2-461150320,S2-438299704,S3-582628933,S3-573203208,S2-665500858,S2-257885603,S2-103194364,S2-613343223
S1-51525259	S2-538399908,S3-368910712,S2-878134898,S3-694649203,S3-891618576,S3-783135164,S2-176139646,S2-651190084,S3-329269099,S2-508328321,S3-426545498,S3-258774916,S3-179738152,S2-807474854,S2-353212181
S1-945650918	S3-605834068,S3-46705563,S2-706455784,S2-311198605,S3-759766866,S3-720605374,S2-579939713,S3-93856476,S2-780872035,S2-349365849,S3-215965899,S2-668310822,S3-629765862,S3-792608602,S3-321023273
S1-947166860	S3-709470866,S2-68511408,S3-701301535,S2-611600991,S2-487282937,S2-663884088,S2-251923115,S2-915769300,S2-592650888,S2-762096507,S3-764949655,S2-17360295,S2-777642350,S2-733946064,S2-115895061
S1-243140298	S3-763696279,S3-432825192,S3-337073328,S3-118787430,S3-289566539,S2-820931640,S2-806523322,S2-888667254,S3-798626201,S3-761561267,S2-582180107,S2-382115578,S3-933346439,S3-938406376,S3-510827483
S1-694979060	S2-834353592,S2-895798537,S2-810915319,S2-256459754,S3-543013357,S2-337572515,S2-475170125,S2-358237238,S2-478830670,S2-846975420,S2-222540081,S3-589614096,S2-609292694,S3-990303879,S2-996428837
S1-429112441	S2-446130328,S3-654077606,S3-548783787,S2-636839041,S3-10942321,S3-697673449,S3-368460950,S2-233965830,S2-820558687,S2-940708406,S2-515239169,S3-183740021,S2-55073412,S3-102522446,S3-661145511
S1-246462346	S3-345211542,S2-713920891,S3-991371241,S3-618126362,S3-514041989,S3-399440840,S3-107275688,S2-926723118,S2-98331541,S2-763813514,S3-963851783,S2-586812390,S2-457978289,S3-593152841,S3-534295889
S1-232082545	S3-454183630,S2-994612767,S2-636634036,S3-313874031,S3-109377868,S3-804270500,S3-620622670,S2-694742670,S2-573094730,S2-872566864,S2-966475004,S3-239367161,S2-43073112,S3-186669994,S2-53273621
S1-186761262	S3-422785674,S2-411476341,S2-319761515,S3-179512259,S3-821705153,S2-50083056,S3-637842781,S2-414010221,S2-709626608,S2-634559197,S2-368478519,S2-329607640,S3-170291721,S3-899403469,S2-455298695
S1-100146655	S3-871006261,S2-368772488,S3-797455572,S3-273926080,S3-683806905,S3-92001570,S3-339013298,S2-381127815,S2-384556840,S3-519274894,S3-51362987,S3-541075730,S3-710793994,S3-162014524,S3-630005462
S1-341291980	S2-591277113,S2-704652401,S2-93682954,S2-998885968,S3-342148710,S3-758150412,S3-811855637,S2-292552164,S3-483474606,S3-769333570,S2-728507538,S3-254731968,S3-432908949,S2-163159297,S2-441341822
S1-572730139	S2-984943631,S2-218771556,S2-732609411,S2-973724667,S3-103618807,S2-366081375,S3-28080147,S2-563357912,S3-430735740,S3-519542158,S2-804615322,S3-6959062,S2-952052122,S3-189240583,S2-63052434
S1-594141325	S2-146892719,S2-785852339,S3-805197347,S3-249298355,S3-234548018,S3-309501090,S2-471441474,S3-911625149,S3-699180912,S3-417297011,S2-358566293,S3-32363117,S3-342574574,S3-757768482,S3-327833165
S1-401761505	S2-449578781,S2-991699777,S2-564829794,S2-130736404,S2-867730028,S3-84437435,S3-555900685,S3-774921322,S2-257885603,S2-479331549,S2-448967653,S3-124694155,S3-889312836,S2-586389069,S3-873294250
S1-820196196	S3-852718450,S2-308859601,S2-764879575,S2-789377888,S3-411023211,S2-654263813,S3-391272133,S2-677076393,S2-915229145,S2-640420911,S2-488984489,S3-536396418,S2-8982199,S3-109401351,S2-929868474
S1-81981566	S2-988340451,S3-782912447,S2-194885385,S3-337204648,S2-610038935,S2-138046867,S3-388933339,S3-618126362,S3-871159461,S3-514041989,S3-467662974,S2-918349502,S2-352575092,S2-17860697,S3-553176058
S1-92690219	S3-454183630,S3-156413929,S2-636634036,S3-313874031,S2-39617527,S2-248782105,S2-872566864,S2-9416718,S3-620622670,S3-897145140,S3-109377868,S2-264776657,S3-239367161,S2-579566857,S2-994612767
S1-888167789	S2-318217219,S2-885365561,S3-656356159,S3-589401343,S2-681956450,S3-460838034,S2-422774904,S2-374123528,S2-452572748,S2-877118600,S3-180062010,S2-591536531,S3-973629095,S2-725412413,S2-662107705
S1-942011133	S2-764236252,S3-887660270,S2-395800668,S2-937072190,S3-82194344,S3-562460845,S2-182677596,S2-449617627,S2-549110351,S2-315918323,S3-333575412,S2-321133590,S3-159853730,S2-495912184,S2-372789171
S1-142288436	S3-610608651,S3-2751077,S3-987704104,S2-656749559,S2-640420911,S2-908457811,S3-8782083,S3-27933425,S2-471713609,S2-144152685,S3-773616613,S2-144021117,S2-169597264,S2-923853202,S2-308859601
S1-119783341	S3-276376723,S3-302591797,S3-123030748,S3-883806983,S2-580965134,S3-460885493,S2-663049678,S2-740058982,S2-822798491,S2-91908767,S2-742941063,S3-678970148,S2-438969319,S2-544897503,S2-841034360
S1-328164935	S2-39872851,S2-688230388,S2-276674538,S3-263782707,S3-377104674,S3-778995481,S2-706770555,S3-478729605,S3-38788441,S2-383023238,S3-477839721,S2-947668546,S3-436725377,S3-59504831,S2-312010791
S1-926243009	S3-207185873,S3-617586423,S2-981916482,S2-937454805,S2-977033809,S3-729826894,S3-495227950,S3-664641045,S2-46771753,S2-947421213,S3-450367967,S2-144747555,S3-474790592,S3-23257883,S2-347017935
S1-376882708	S2-454761179,S3-27621041,S2-613204180,S2-381747268,S3-720531480,S3-474367635,S3-914007875,S3-771692836,S2-94068349,S2-811648226,S3-459805824,S2-631547814,S3-74621216,S2-446585847,S2-957597561
S1-400092918	S2-211389639,S2-893669875,S2-992673515,S2-693383953,S2-345917206,S2-598788762,S2-829124015,S2-613971680,S3-6605683,S2-845362212,S3-931218676,S3-615367524,S2-895531443,S2-136113375,S2-358578952
S1-419235241	S2-434799271,S2-955730734,S2-164761174,S2-184993338,S3-555672885,S2-566309986,S2-121378391,S2-290655819,S2-748325649,S3-32634960,S3-834532035,S3-565866487,S2-486832341,S3-185790208,S2-921467017
S1-724315493	S3-222679467,S3-702675443,S3-2213525,S2-294835210,S3-762750250,S2-569625167,S3-580325007,S3-13225565,S3-430271747,S3-459298427,S3-850304896,S3-475969579,S3-771692836,S2-725412413,S2-183176697
S1-336476210	S2-578620577,S2-849276951,S2-923748120,S2-913240757,S3-142833824,S2-585973304,S2-750473552,S2-222636194,S3-472018007,S3-982490344,S3-666564088,S2-637675946,S2-421612601,S3-705136920,S2-705827573
S1-977818366	S2-790947608,S2-440765604,S2-415733261,S3-669474461,S3-413182795,S2-939131514,S3-741719955,S2-699301561,S3-828752691,S2-961093381,S2-93682954,S2-617467150,S2-998910997,S2-708386648,S3-546531377
S1-347171620	S2-529238319,S2-698383825,S2-202081914,S3-273926080,S3-51362987,S2-22805370,S3-683806905,S3-871006261,S3-351179638,S3-764089525,S2-395489902,S2-368772488,S3-339013298,S2-429291272,S2-384556840
S1-346929118	S2-847335213,S3-435846912,S3-286989718,S3-915343651,S2-293065883,S3-507942834,S2-230184729,S3-817050508,S2-962138377,S2-366350374,S3-498867067,S3-320336866,S3-49626454,S2-927235908,S3-324883769
S1-561269090	S3-60497840,S2-27257748,S3-925691622,S2-735844220,S3-239310144,S2-519056546,S3-797395128,S2-980457024,S3-868176134,S2-231876247,S3-674210567,S2-686251531,S2-807525733,S3-995651417,S2-617626301
S1-640578446	S2-266340710,S3-57045093,S2-925511054,S2-263273654,S2-630651352,S3-99532463,S2-418380949,S2-461563520,S2-703267220,S3-616761805,S2-822346901,S2-254788701,S2-438753836,S2-718979866,S2-228779604
S1-317610576	S3-258818946,S2-429393647,S3-256374674,S3-83034740,S2-864103770,S3-88374155,S3-170291721,S2-950381919,S2-436621421,S3-658915291,S3-84971403,S2-369512941,S2-560059953,S2-319761515,S3-554558961
S1-398084502	S2-386881464,S2-481248258,S3-164697297,S2-715096064,S3-865824423,S3-419069135,S3-798961070,S3-7812561,S3-899959876,S2-832217974,S3-689653521,S3-278700172,S2-684046440,S3-628562721,S2-231888175
S1-429137290	S3-783126795,S3-196452168,S2-150097313,S2-595665289,S3-275561289,S2-707195845,S2-166376419,S2-15148623,S2-539943184,S2-975285928,S3-46672214,S2-742941063,S3-169505996,S3-436637944,S3-302591797
S1-256480068	S3-84971403,S3-58497415,S2-961688207,S2-521665381,S2-800694119,S3-212429680,S2-67201778,S2-918895053,S2-190698845,S3-56499780,S3-783292436,S2-559859533,S2-149284548,S2-155681006,S3-124238994
S1-375348297	S2-956579766,S2-149845283,S3-88542583,S3-630633029,S2-460552614,S2-772458801,S3-853831210,S2-551194254,S2-696617658,S3-54278205,S2-583271471,S3-280284219,S3-68547906,S3-276957861,S2-453482489
S1-415042128	S2-596517091,S3-170401655,S2-754316539,S3-88341122,S2-258702122,S2-127778636,S2-752903533,S3-657102560,S2-321785710,S3-836927959,S2-879254732,S3-392539749,S3-128130670,S3-462161762,S3-684903835
S1-410228098	S2-778792105,S2-131264573,S2-945688451,S2-755671955,S3-577060316,S2-206775978,S2-718979866,S3-700956730,S3-937971985,S2-76923389,S3-664160884,S3-200673596,S2-977599464,S2-179095524,S2-826851492
S1-460033462	S3-709470866,S2-611600991,S2-251923115,S3-764949655,S2-915769300,S3-701301535,S2-733946064,S2-532543036,S2-294531411,S2-645138790,S2-115895061,S2-663884088,S2-454168425,S2-487282937,S2-879667609
S1-317952287	S2-638011629,S2-600115417,S2-58406671,S3-520570219,S2-849136094,S2-78682340,S2-969898742,S2-345516678,S2-484559177,S2-3332574,S3-15219142,S2-659715947,S2-71510174,S2-849898372,S2-787337411
S1-615534064	S2-774600043,S2-588551697,S2-975023541,S2-217976803,S2-2307515,S2-9550244,S2-836444455,S2-787337411,S2-102309877,S2-268932954,S2-136305349,S2-997165561,S2-335124172,S2-298322141,S2-812894315
S1-616272752	S2-311198605,S3-605834068,S2-950135492,S2-780872035,S3-215965899,S2-349365849,S2-644844275,S3-321023273,S2-222899205,S2-981022954,S3-897029674,S3-792608602,S2-700717757,S3-859255836,S2-389207858
S1-441322	S3-36683911,S2-99068744,S2-837187320,S2-829070070,S2-814876053,S2-784105752,S2-402023314,S2-264731923,S3-371292760,S3-577510868,S2-258451106,S3-356976275,S3-726039825,S3-959990185,S3-97510900
S1-391141182	S2-956579766,S3-88542583,S2-149845283,S2-460552614,S3-630633029,S2-772458801,S2-867730028,S2-551194254,S2-696617658,S3-853831210,S3-68547906,S2-583271471,S3-276957861,S3-280284219,S3-54278205
S1-950174003	S2-604701267,S2-319771268,S2-794352292,S3-543013357,S3-96326193,S3-535029395,S2-475170125,S2-256459754,S3-965000606,S2-833227760,S3-509442398,S2-311029819,S2-478830670,S2-588597341,S3-990303879
S1-175633133	S3-131889212,S2-984241859,S3-172792404,S3-325206472,S2-212955583,S2-230457131,S3-714994003,S3-155197537,S2-913976206,S3-603055147,S2-972265060,S2-387269711,S3-344059016,S3-149357904,S2-630772014
S1-644411036	S3-339046606,S3-973365771,S3-587876434,S3-524280908,S2-187498810,S2-482353871,S2-613343223,S3-74174491,S2-267771398,S3-570556950,S2-317647861,S2-428415426,S3-921456166,S3-804770389,S3-935402104
S1-762958682	S2-431255095,S2-764632135,S3-970935022,S2-669353485,S3-53786358,S3-364787350,S2-726253555,S3-389463590,S3-568524183,S3-795741016,S2-339142042,S2-311044209,S3-59751647,S3-154974406,S2-749852939
S1-78424718	S2-713109591,S3-111886502,S2-144021117,S2-308859601,S2-144152685,S2-94284744,S3-337369967,S2-789377888,S3-579386034,S3-411023211,S2-145379986,S2-760590368,S3-929571361,S3-302901311,S2-889472913
S1-925057409	S3-421061313,S2-425397364,S3-162206765,S2-73502247,S2-918917310,S2-653376534,S2-405089580,S3-404895868,S3-665715843,S3-963595805,S2-751730544,S3-743740413,S3-98400904,S3-208449996,S2-585698283
S1-181609420	S3-195835582,S2-877085471,S3-446482196,S3-354869608,S3-945302284,S3-931384350,S3-568530944,S3-348971981,S2-760590368,S2-501057541,S3-302591797,S2-726732611,S2-135305339,S2-215182600,S2-755159846
S1-613244295	S3-471847899,S2-227612893,S2-946872072,S3-676883344,S3-320471808,S2-259053443,S2-229217508,S2-413822422,S2-200288263,S3-819935112,S2-658347451,S3-804250913,S2-902205396,S3-396101977,S3-355108733
S1-441593499	S3-134956741,S2-958296449,S3-995246766,S3-170980168,S2-539393537,S3-354152902,S2-285859028,S3-564535893,S2-803596169,S2-676624824,S3-682695127,S3-754917936,S2-791429680,S3-19068799,S3-853878676
S1-506720235	S2-43091282,S3-728317817,S3-967450305,S3-965692471,S2-616836723,S2-51862156,S3-847369810,S2-446585847,S2-69869857,S2-903479853,S2-769808418,S3-766469165,S3-23257883,S3-373683440,S2-732609411
S1-735268637	S3-994836709,S3-720531480,S2-795141272,S3-857470123,S2-70367717,S2-264776657,S3-57932311,S2-182145854,S2-957597561,S2-446585847,S3-745942608,S3-567551339,S2-568385282,S3-490078702,S2-492031103
S1-67628861	S2-828544692,S2-182677596,S2-549110351,S3-594356120,S2-321133590,S3-13674112,S2-899616853,S2-315918323,S2-372789171,S3-838333019,S2-640747746,S2-283874839,S2-913038433,S2-495912184,S3-640691361
S1-951104915	S3-702156437,S3-202863386,S3-798520402,S3-331595551,S2-241726445,S3-625190900,S2-288004005,S3-267225102,S2-283699128,S2-960361858,S2-797039920,S2-17185421,S3-963718472,S2-556830291,S2-343655850
S1-867129763	S2-472675182,S2-321590109,S3-521506319,S2-722206336,S3-995518735,S3-343526353,S3-605909368,S2-695240341,S2-937858663,S2-981104251,S2-12970251,S3-437617024,S3-7812561,S3-991773414,S3-497990628
S1-211026051	S3-520570219,S3-184260861,S2-484559177,S3-15219142,S3-596687608,S3-819471722,S2-638011629,S2-109121051,S3-723523442,S3-222431648,S3-402719976,S2-570191750,S2-829251462,S2-510526842,S3-21825866
S1-650106134	S3-500636481,S2-646274481,S2-497944131,S2-158757260,S2-576739598,S3-90389340,S3-955297849,S2-185654339,S3-752813600,S2-841152676,S2-184190407,S2-672080705,S2-799199580,S2-759979128,S3-179180087
S1-110295930	S2-252697289,S2-129637001,S3-778066403,S3-170636886,S2-727114108,S2-575166296,S2-734993182,S3-937027718,S2-254422036,S3-563404100,S3-630945713,S2-52135149,S2-685689907,S2-10978218,S3-466925255
S1-954886409	S2-35411465,S2-173774743,S2-184582259,S2-576739598,S2-841152676,S3-131444579,S3-179180087,S2-527059989,S2-790947608,S2-472530538,S2-799199580,S3-636583114,S3-662219737,S2-608750139,S2-672080705
S1-911365600	S2-338866041,S2-421035180,S2-215156674,S2-352552540,S3-69171474,S3-237370255,S2-969392100,S2-344591721,S3-669860378,S3-949374891,S3-936436042,S3-567307491,S2-938395802,S3-852701359,S2-405681592
S1-796183067	S2-975334742,S2-445637459,S3-14801142,S2-290615647,S2-680155243,S3-512336424,S3-720605374,S2-34892868,S3-823972833,S2-872690777,S3-837215006,S3-503631858,S3-491718712,S2-263966863,S3-146064499
S1-401074421	S3-303073926,S2-440948241,S2-133664209,S2-542732821,S2-72176804,S3-721285062,S2-978059769,S3-899583090,S2-590386743,S3-256485928,S2-166986252,S3-502689640,S2-37044016,S3-40089718,S2-51862156
S1-147057413	S2-133487711,S3-544133851,S3-625931091,S2-808487588,S2-564915463,S2-538680925,S3-159505543,S3-423123488,S2-308442620,S3-131658506,S2-739955278,S2-190462665,S2-304562241,S2-931322156,S2-319012131
S1-397900824	S2-165863386,S2-401293041,S3-648102632,S2-424537185,S3-110630740,S2-74992830,S3-854547155,S3-774747425,S3-12915038,S3-599692757,S3-536416262,S3-948614255,S2-721134375,S3-830387454,S3-83653959
S1-241872490	S3-197564242,S3-121932172,S2-699535842,S3-239262619,S3-160217003,S3-858715667,S2-357857285,S3-843610096,S2-637184698,S3-230402362,S2-15280146,S3-999864867,S2-187777854,S2-741639927,S2-538410207
S1-571376605	S2-651639632,S3-712564318,S3-45313249,S3-637842781,S2-256451765,S2-794352292,S2-532776476,S3-402527005,S2-810843780,S2-21859479,S3-480380320,S3-285285387,S3-246375387,S3-96326193,S2-741811666
S1-25587016	S2-257098293,S3-725973886,S3-899583090,S2-54720637,S3-504675118,S3-761438523,S3-13225565,S3-474790592,S3-593520996,S3-615630715,S3-434555272,S2-87980826,S2-563357912,S3-664577720,S2-988824861
S1-335752330	S2-393592371,S2-423551185,S2-658688492,S2-832217093,S2-38470677,S3-415382639,S3-447711882,S3-598647672,S2-970730978,S3-363819080,S3-849233566,S3-710019586,S3-248221067,S2-374773640,S2-478122065
S1-339696594	S2-700966121,S3-125620079,S2-993723166,S2-146516261,S2-176968531,S2-439042318,S2-549354680,S3-390090152,S3-989293148,S3-879688889,S3-624607173,S2-254788701,S2-45507615,S3-868923476,S2-987231071
S1-277159753	S2-399449669,S2-742860190,S3-608219124,S3-36944044,S2-282188517,S3-88542583,S2-823100174,S3-519606520,S2-373678906,S2-960372483,S3-933712482,S3-85700997,S2-294062437,S2-33513454,S3-733268801
S1-652651286	S2-182677596,S2-549110351,S2-321133590,S2-154655572,S3-640691361,S2-828544692,S3-589614096,S3-905500478,S2-315918323,S2-640747746,S2-764236252,S2-372789171,S3-171278423,S2-568704025,S3-216898322
S1-931180841	S3-511917869,S2-474346550,S2-497025062,S2-447095477,S2-234929684,S2-472675182,S2-821123172,S2-831064278,S2-672080705,S2-165809100,S2-52172500,S3-942986352,S2-16075678,S2-327008381,S2-992673515
S1-943874235	S2-971491700,S3-900496296,S3-126421320,S3-150068856,S2-13574353,S2-532020500,S2-900048364,S3-596591078,S3-247081217,S2-392398825,S2-491028094,S3-422022489,S3-127984236,S3-436637944,S3-51584264
S1-909532705	S2-241726445,S3-11582109,S2-448548244,S3-138768321,S3-386624368,S3-824573566,S3-641560586,S2-232105388,S3-857255905,S2-580420578,S2-61330089,S3-801230253,S2-872823424,S2-977215798,S3-742338332
S1-716346194	S2-833900025,S2-662221399,S3-976237098,S2-150634918,S2-287872643,S3-124291758,S2-366081375,S2-197514971,S2-675296997,S2-647040826,S3-171901473,S2-932434431,S2-259105160,S3-798234760,S3-826599895
S1-920710760	S2-291923318,S3-170291721,S2-560059953,S2-950381919,S2-644290298,S2-369512941,S2-653921269,S3-711373924,S2-634559197,S2-709626608,S3-258818946,S2-174059963,S2-84094385,S2-620156938,S2-72897582
S1-735283511	S3-596914385,S2-199235212,S3-795741016,S2-891690438,S2-331339262,S2-231732832,S2-888030033,S3-616416224,S3-739510941,S2-475793028,S3-911303342,S2-839747669,S3-941837513,S2-140180889,S2-306238454
S1-541962667	S3-454183630,S3-620622670,S2-636634036,S3-313874031,S2-321565255,S2-966475004,S2-994612767,S2-662107705,S3-804270500,S3-109377868,S2-872566864,S3-239367161,S3-607768379,S2-43073112,S3-186669994
S1-158306158	S2-257098293,S2-193955920,S3-658103145,S3-295424183,S2-307690106,S3-137607631,S2-928122498,S3-53758355,S3-194038047,S3-483038653,S2-440137459,S2-734632823,S2-537803499,S2-358578952,S3-132769266
